"color","num_critic_for_reviews","duration","gross","movie_title","num_voted_users","num_user_for_reviews","language","country","budget","title_year","imdb_score","movie_facebook_likes"
"Color",257,136,35799026,"The Island ",263329,899,"English","USA",1.26e+08,2005,6.9,0
"Color",62,104,6712451,"Town & Country ",4102,89,"English","New Line",9e+07,2001,4.4,53
"Color",175,127,101643008,"Gone in Sixty Seconds ",218341,498,"English","USA",9e+07,2000,6.5,0
"Color",265,171,187670866,"Gladiator ",982637,2368,"English","USA",1.03e+08,2000,8.5,21000
"Color",252,145,132014112,"Minority Report ",399651,1331,"English","USA",1.02e+08,2002,7.7,0
"Color",232,174,261970615,"Harry Potter and the Chamber of Secrets ",387616,858,"English","UK",1e+08,2002,7.4,0
" Black and White",400,144,167007184,"Casino Royale ",470483,2301,"English","UK",1.5e+08,2006,8,0
"Color",230,119,180011740,"Planet of the Apes ",177725,1368,"English","USA",1e+08,2001,5.7,0
"Color",210,153,204843350,"Terminator 2: Judgment Day ",744891,983,"English","USA",1.02e+08,1991,8.5,13000
"Color",357,140,97030725,"Public Enemies ",230931,585,"English","USA",1e+08,2009,7,0
"Color",300,176,130127620,"American Gangster ",324671,458,"English","USA",1e+08,2007,7.8,0
"Color",94,141,146282411,"True Lies ",190439,351,"English","USA",1.15e+08,1994,7.2,0
"Color",267,106,65452312,"The Taking of Pelham 1 2 3 ",149998,285,"English","USA",1e+08,2009,6.4,0
"Color",180,98,148383780,"Little Fockers ",85531,152,"English","USA",1e+08,2010,5.5,0
"Color",265,116,119219978,"The Other Guys ",189806,316,"English","USA",1e+08,2010,6.7,16000
"Color",81,115,101228120,"Eraser ",84424,131,"English","USA",1e+08,1996,6.1,0
"Color",765,165,162804648,"Django Unchained ",955174,1193,"English","USA",1e+08,2012,8.5,199000
"Color",80,91,100117603,"The Hunchback of Notre Dame ",102933,230,"English","USA",1e+08,1996,6.9,0
"Color",141,78,89296573,"The Emperor's New Groove ",128285,297,"English","USA",1e+08,2000,7.3,0
"Color",383,103,85017401,"The Expendables 2 ",246803,474,"English","USA",9.2e+07,2012,6.7,108000
"Color",193,131,173005002,"National Treasure ",255447,692,"English","USA",1e+08,2004,6.9,0
" Black and White",170,104,75030163,"Eragon ",108076,1690,"English","USA",1e+08,2006,5.1,0
"Color",333,101,77222184,"Where the Wild Things Are ",87677,388,"English","Germany",1e+08,2009,6.8,11000
"Color",256,111,34964818,"Pan ",39956,186,"English","USA",1.5e+08,2015,5.8,24000
"Color",203,102,107515297,"Epic ",85833,113,"English","USA",1e+08,2013,6.7,17000
"Color",321,103,67631157,"The Tourist ",176598,374,"English","USA",1e+08,2010,6,25000
"Color",174,121,66862068,"End of Days ",89509,524,"English","USA",8.3e+07,1999,5.7,2000
"Color",166,143,57366262,"Blood Diamond ",400292,657,"English","Germany",1e+08,2006,8,14000
"Color",606,240,116866727,"The Wolf of Wall Street ",780588,1138,"English","USA",1e+08,2013,8.2,138000
"Color",144,121,184031112,"Batman Forever ",190786,539,"English","USA",1e+08,1995,5.4,0
"Color",192,129,54700065,"Starship Troopers ",221521,1049,"English","USA",1.05e+08,1997,7.2,0
"Color",511,172,27098580,"Cloud Atlas ",284825,828,"English","Germany",1.02e+08,2012,7.5,124000
"Color",188,101,55673333,"Legend of the Guardians: The Owls of Ga'Hoole ",65785,160,"English","USA",8e+07,2010,7,16000
"Color",212,87,40198710,"Catwoman ",87451,660,"English","USA",1e+08,2004,3.3,0
"Color",245,101,72660029,"Hercules ",115687,269,"English","USA",1e+08,2014,6,21000
"Color",127,95,38120554,"Treasure Planet ",71527,217,"English","USA",1.4e+08,2002,7.1,0
"Color",167,102,49392095,"Land of the Lost ",52029,224,"English","USA",1e+08,2009,5.4,0
"Color",320,131,39292022,"The Expendables 3 ",127258,351,"English","USA",9e+07,2014,6.1,56000
"Color",163,114,28772222,"Point Break ",33953,163,"English","USA",1.05e+08,2015,5.3,37000
"Color",78,94,17010646,"Son of the Mask ",40751,239,"English","USA",8.4e+07,2005,2.2,881
"Color",289,122,24985612,"In the Heart of the Sea ",71782,161,"English","USA",1e+08,2015,7,27000
"Color",66,95,4411102,"The Adventures of Pluto Nash ",20295,164,"English","USA",1e+08,2002,3.8,416
"Color",266,115,35024475,"Green Zone ",110364,261,"English","France",1e+08,2010,6.9,0
"Color",208,88,130174897,"The Peanuts Movie ",27918,155,"English","USA",9.9e+07,2015,7.2,33000
"Color",97,110,10200000,"The Spanish Prisoner ",18697,263,"English","USA",1e+07,1997,7.3,578
"Color",202,130,202007640,"The Mummy Returns ",248045,890,"English","USA",9.8e+07,2001,6.3,0
"Color",233,216,77679638,"Gangs of New York ",314033,1166,"English","USA",1e+08,2002,7.5,0
"Color",136,146,9213,"The Flowers of War ",38690,130,"Mandarin","China",9.4e+07,2011,7.6,13000
"Color",154,85,58867694,"Surf's Up ",54077,112,"English","USA",1e+08,2007,6.8,0
"Color",169,93,59475623,"The Stepford Wives ",49739,407,"English","USA",9e+07,2004,5.2,0
"Color",200,152,108638745,"Black Hawk Down ",292022,1103,"English","USA",9.2e+07,2001,7.7,10000
"Color",255,85,86897182,"The Campaign ",106790,177,"English","USA",9.5e+07,2012,6.2,18000
"Color",173,126,63540020,"The Fifth Element ",343274,742,"English","France",9.3e+07,1997,7.7,18000
"Color",221,146,95328937,"Sex and the City 2 ",59581,293,"English","USA",1e+08,2010,4.3,0
"Color",82,89,50802661,"The Road to El Dorado ",58300,139,"English","USA",9.5e+07,2000,6.9,0
"Color",233,88,161317423,"Ice Age: Continental Drift ",145321,139,"English","USA",9.5e+07,2012,6.6,14000
"Color",343,105,201148159,"Cinderella ",103737,322,"English","USA",9.5e+07,2015,7,56000
"Color",308,135,43982842,"The Lovely Bones ",125109,593,"English","USA",6.5e+07,2009,6.7,16000
"Color",301,100,380838870,"Finding Nemo ",692482,866,"English","USA",9.4e+07,2003,8.2,11000
"Color",328,192,377019252,"The Lord of the Rings: The Return of the King ",1215718,3189,"English","USA",9.4e+07,2003,8.9,16000
"Color",294,172,340478898,"The Lord of the Rings: The Two Towers ",1100446,2417,"English","USA",9.4e+07,2002,8.7,10000
"Color",175,102,17176900,"Seventh Son ",54501,154,"English","USA",9.5e+07,2014,5.5,16000
"Color",199,100,131144183,"Lara Croft: Tomb Raider ",157016,824,"English","USA",1.15e+08,2001,5.7,0
"Color",355,119,23014504,"Transcendence ",172707,462,"English","UK",1e+08,2014,6.3,37000
"Color",198,92,181166115,"Jurassic Park III ",219501,1236,"English","USA",9.3e+07,2001,5.9,0
"Color",529,105,176740650,"Rise of the Planet of the Apes ",403836,646,"English","USA",9.3e+07,2011,7.6,47000
"Color",198,107,71148699,"The Spiderwick Chronicles ",68935,125,"English","USA",9e+07,2008,6.6,0
"Color",412,101,67344392,"A Good Day to Die Hard ",165618,503,"English","USA",9.2e+07,2013,5.3,66000
"Color",106,137,22406362,"The Alamo ",16832,267,"English","USA",1.07e+08,2004,6,701
"Color",283,115,261437578,"The Incredibles ",479166,815,"English","USA",9.2e+07,2004,8,0
"Color",61,124,11000000,"Cutthroat Island ",21102,169,"English","USA",9.8e+07,1995,5.6,1000
"Color",217,118,88761720,"Percy Jackson & the Olympians: The Lightning Thief ",141179,419,"English","UK",9.5e+07,2010,5.9,9000
"Color",175,98,250147615,"Men in Black ",403014,289,"English","USA",9e+07,1997,7.3,0
"Color",191,82,245823397,"Toy Story 2 ",385871,515,"English","USA",9e+07,1999,7.9,0
"Color",316,98,81557479,"Unstoppable ",149947,326,"English","USA",1e+08,2010,6.8,18000
"Color",127,90,226138454,"Rush Hour 2 ",160440,394,"English","USA",9e+07,2001,6.6,0
"Color",185,130,155370362,"What Lies Beneath ",98403,683,"English","USA",1e+08,2000,6.6,0
"Color",191,90,124870275,"Cloudy with a Chance of Meatballs ",152601,156,"English","USA",1e+08,2009,7,0
"Color",188,94,196573705,"Ice Age: Dawn of the Dinosaurs ",166791,132,"English","USA",9e+07,2009,7,0
"Color",362,114,58229120,"The Secret Life of Walter Mitty ",236421,515,"English","USA",9e+07,2013,7.3,70000
"Color",181,94,125305545,"Charlie's Angels ",145350,643,"English","USA",9.2e+07,2000,5.5,0
"Color",352,151,132373442,"The Departed ",873649,2054,"English","USA",9e+07,2006,8.5,29000
"Color",143,88,120618403,"Mulan ",171792,222,"English","USA",9e+07,1998,7.5,12000
"Color",308,121,110416702,"Tropic Thunder ",307539,577,"English","USA",9.2e+07,2008,7,0
"Color",517,158,102515793,"The Girl with the Dragon Tattoo ",330152,632,"English","USA",9e+07,2011,7.8,54000
"Color",148,128,100012500,"Die Hard with a Vengeance ",299258,346,"English","USA",9e+07,1995,7.6,0
"Color",415,128,209019489,"Sherlock Holmes ",477300,621,"English","USA",9e+07,2009,7.6,20000
"Color",146,95,84037039,"Atlantis: The Lost Empire ",72591,289,"English","USA",1.2e+08,2001,6.8,0
"Color",70,92,85884815,"Alvin and the Chipmunks: The Road Chip ",9418,53,"English","USA",9e+07,2015,5,0
"Color",269,121,83077470,"Valkyrie ",183247,440,"English","USA",7.5e+07,2008,7.1,0
"Color",198,113,100018837,"You Don't Mess with the Zohan ",156348,380,"English","USA",9e+07,2008,5.5,0
"Color",253,106,78747585,"Pixels ",89770,342,"English","USA",8.8e+07,2015,5.6,39000
"Color",281,146,78616689,"A.I. Artificial Intelligence ",238747,2153,"English","USA",1e+08,2001,7.1,11000
"Color",122,88,75817994,"The Haunted Mansion ",32049,179,"English","USA",9e+07,2003,4.9,988
"Color",159,150,100853835,"Contact ",200556,611,"English","USA",9e+07,1997,7.4,15000
"Color",180,119,73209340,"Hollow Man ",101834,628,"English","USA",9.5e+07,2000,5.7,0
"Color",227,128,72515360,"The Interpreter ",86152,411,"Aboriginal","UK",8e+07,2005,6.4,0
"Color",183,106,68558662,"Percy Jackson: Sea of Monsters ",86627,204,"English","USA",9e+07,2013,5.9,28000
"Color",157,117,65653758,"Lara Croft Tomb Raider: The Cradle of Life ",102747,316,"English","USA",9.5e+07,2003,5.5,0
"Color",196,129,64685359,"Now You See Me 2 ",40862,139,"English","USA",9e+07,2016,6.9,15000
"Color",64,116,61355436,"The Saint ",52136,184,"English","USA",6.8e+07,1997,6.2,0
"Color",142,114,26871,"Spy Game ",121259,361,"English","Germany",9.2e+07,2001,7,0
"Color",181,114,60874615,"Mission to Mars ",60467,949,"English","USA",9e+07,2000,5.6,0
"Color",240,96,143618384,"Rio ",165333,186,"English","USA",9e+07,2011,7,19000
"Color",93,132,58220776,"Bicentennial Man ",87785,362,"English","USA",1e+08,1999,6.8,0
"Color",84,104,47474112,"Volcano ",58227,181,"English","USA",9e+07,1997,5.4,2000
"Color",66,111,42877165,"The Devil's Own ",45602,114,"English","USA",8.6e+07,1997,6.1,979
"Color",136,138,35168677,"K-19: The Widowmaker ",49311,278,"English","UK",1e+08,2002,6.7,0
"Color",369,100,56114221,"Fantastic Four ",110486,695,"English","USA",1.2e+08,2015,4.3,41000
"Color",166,129,37567440,"Conan the Barbarian ",113065,337,"English","USA",2e+07,1982,6.9,0
"Color",201,144,61644321,"Cinderella Man ",148238,529,"English","USA",8.8e+07,2005,8,0
"Color",47,110,190562,"The Nutcracker in 3D ",2508,24,"English","UK",9e+07,2010,4.4,788
" Black and White",175,140,120147445,"Seabiscuit ",57661,455,"English","USA",8.7e+07,2003,7.3,0
"Color",114,113,241688385,"Twister ",144053,395,"English","USA",9.2e+07,1996,6.3,0
"Color",187,106,144512310,"The Fast and the Furious ",272223,988,"English","USA",3.8e+07,2001,6.7,14000
"Color",221,143,233630478,"Cast Away ",394317,1051,"English","USA",9e+07,2000,7.7,23000
"Color",206,108,197992827,"Happy Feet ",132501,548,"English","USA",1e+08,2006,6.5,0
"Color",239,108,176049130,"The Bourne Supremacy ",348232,806,"English","USA",7.5e+07,2004,7.8,0
"Color",142,124,172620724,"Air Force One ",146134,393,"English","USA",8.5e+07,1997,6.4,0
"Color",186,116,183405771,"Ocean's Eleven ",402645,845,"English","USA",8.5e+07,2001,7.8,0
"Color",228,110,20315324,"The Three Musketeers ",88542,254,"English","Germany",7.5e+07,2011,5.8,19000
"Color",256,91,148313048,"Hotel Transylvania ",164148,168,"English","USA",8.5e+07,2012,7.1,28000
"Color",222,107,127706877,"Enchanted ",142496,399,"English","USA",8.5e+07,2007,7.1,0
"Color",298,115,126149655,"Safe House ",166693,276,"English","USA",8.5e+07,2012,6.8,19000
"Color",84,100,66941559,"102 Dalmatians ",26413,77,"English","USA",8.5e+07,2000,4.8,372
"Color",236,104,78009155,"Tower Heist ",110073,194,"English","USA",7.5e+07,2011,6.2,0
"Color",157,138,63224849,"The Holiday ",182757,483,"English","USA",8.5e+07,2006,6.9,19000
"Color",81,140,111544445,"Enemy of the State ",188116,415,"English","USA",9e+07,1998,7.3,0
"Color",187,120,112703470,"It's Complicated ",69860,214,"English","USA",8.5e+07,2009,6.6,0
"Color",238,122,117144465,"Ocean's Thirteen ",256928,288,"English","USA",8.5e+07,2007,6.9,0
"Color",107,83,84303558,"Open Season ",65270,100,"English","USA",8.5e+07,2006,6.2,863
"Color",459,139,150832203,"Divergent ",341058,713,"English","USA",8.5e+07,2014,6.7,49000
"Color",187,131,51396781,"Enemy at the Gates ",188887,662,"English","USA",6.8e+07,2001,7.6,0
"Color",151,104,47592825,"The Rundown ",82731,255,"English","USA",8.5e+07,2003,6.7,0
"Color",80,130,50016394,"Last Action Hero ",106528,257,"English","USA",7e+07,1993,6.2,0
"Color",229,145,57010853,"Memoirs of a Geisha ",119286,548,"English","USA",8.5e+07,2005,7.3,0
"Color",158,104,62494975,"The Fast and the Furious: Tokyo Drift ",179500,378,"English","USA",8.5e+07,2006,6,0
"Color",190,97,46440491,"Arthur Christmas ",35446,78,"English","UK",1e+08,2011,7.1,0
"Color",98,178,44606335,"Meet Joe Black ",169023,703,"English","USA",9e+07,1998,7.1,10000
"Color",135,108,40048332,"Collateral Damage ",61417,339,"English","USA",8.5e+07,2002,5.5,941
"Color",382,106,64933670,"Mirror Mirror ",70838,208,"English","USA",8.5e+07,2012,5.6,18000
"Color",393,112,31494270,"Scott Pilgrim vs. the World ",273921,522,"English","USA",6e+07,2010,7.5,36000
"Color",149,135,31111260,"The Core ",77029,466,"English","USA",6e+07,2003,5.4,0
"Color",94,109,123307945,"Nutty Professor II: The Klumps ",39391,171,"English","USA",6.5e+07,2000,4.3,374
"Color",138,86,153288182,"Scooby-Doo ",71424,521,"English","USA",8.4e+07,2002,4.9,0
"Color",432,95,13401683,"Dredd ",203458,588,"English","UK",3.5e+07,2012,7.1,46000
"Color",173,107,137340146,"Click ",246492,685,"English","USA",7e+07,2006,6.4,7000
"Color",91,82,43575716,"Cats & Dogs: The Revenge of Kitty Galore ",10233,63,"English","USA",8.5e+07,2010,4.3,0
"Color",238,88,80170146,"Jumper ",243053,488,"English","USA",8.5e+07,2008,6.1,0
"Color",345,120,75754670,"Hellboy II: The Golden Army ",208422,342,"English","USA",8.5e+07,2008,7,3000
"Color",377,162,33048353,"Zodiac ",301279,589,"English","USA",6.5e+07,2007,7.7,12000
"Color",170,123,34543701,"The 6th Day ",100001,289,"English","USA",8.2e+07,2000,5.9,0
"Color",191,101,242589580,"Bruce Almighty ",296904,604,"English","USA",8.1e+07,2003,6.7,0
"Color",424,113,102981571,"The Expendables ",270226,741,"English","USA",8e+07,2010,6.5,57000
"Color",154,110,180965237,"Mission: Impossible ",300542,378,"English","USA",8e+07,1996,7.1,0
"Color",673,142,407999255,"The Hunger Games ",701607,1959,"English","USA",7.8e+07,2012,7.3,140000
"Color",383,102,254455986,"The Hangover Part II ",375879,402,"English","USA",8e+07,2011,6.5,56000
"Color",153,126,162831698,"Batman Returns ",215255,610,"English","USA",8e+07,1992,7,0
"Color",166,83,155019340,"Over the Hedge ",127345,250,"English","USA",8e+07,2006,6.8,0
"Color",180,85,145771527,"Lilo & Stitch ",117212,367,"English","USA",8e+07,2002,7.2,0
"Color",125,120,140459099,"Deep Impact ",135601,493,"English","USA",7.5e+07,1998,6.1,0
"Color",234,116,53215979,"RED 2 ",125036,205,"English","USA",8.4e+07,2013,6.7,22000
"Color",134,113,158115031,"The Longest Yard ",130070,316,"English","USA",8.2e+07,2005,6.4,0
"Color",91,87,133103929,"Alvin and the Chipmunks: Chipwrecked ",22838,56,"English","USA",7.5e+07,2011,4.4,0
"Color",139,101,133668525,"Grown Ups 2 ",107817,255,"English","USA",8e+07,2013,5.4,14000
"Color",265,110,130313314,"Get Smart ",168172,380,"English","USA",8e+07,2008,6.5,0
"Color",145,128,124590960,"Something's Gotta Give ",91092,402,"English","USA",8e+07,2003,6.7,0
"Color",490,138,127968405,"Shutter Island ",786092,964,"English","USA",8e+07,2010,8.1,53000
"Color",141,88,120136047,"Four Christmases ",48500,124,"English","Germany",8e+07,2008,5.6,0
"Color",163,91,128200012,"Robots ",103022,269,"English","USA",7.5e+07,2005,6.3,0
"Color",155,138,112225777,"Face/Off ",283967,535,"English","USA",8e+07,1997,7.3,11000
"Color",144,99,109993847,"Bedtime Stories ",72326,116,"English","USA",8e+07,2008,6.1,0
"Color",226,117,104054514,"Road to Perdition ",200359,1009,"English","USA",8e+07,2002,7.7,0
"Color",204,117,103028109,"Just Go with It ",172878,203,"English","USA",8e+07,2011,6.4,19000
"Color",139,123,101087161,"Con Air ",225282,339,"English","USA",7.5e+07,1997,6.8,0
"Color",215,118,101111837,"Eagle Eye ",150764,318,"English","USA",8e+07,2008,6.6,0
"Color",198,154,95632614,"Cold Mountain ",118483,674,"English","USA",7.9e+07,2003,7.2,0
"Color",325,118,94822707,"The Book of Eli ",227072,560,"English","USA",8e+07,2010,6.9,20000
"Color",53,90,92969824,"Flubber ",63625,64,"English","USA",8e+07,1997,5.2,0
"Color",167,113,91188905,"The Haunting ",58184,805,"English","USA",8e+07,1999,4.9,0
"Color",46,88,90443603,"Space Jam ",112167,123,"English","USA",8e+07,1996,6.3,0
"Color",147,93,82226474,"The Pink Panther ",65499,424,"English","USA",6.5e+07,2006,5.6,0
"Color",276,104,79363785,"The Day the Earth Stood Still ",139423,698,"English","USA",8e+07,2008,5.5,0
"Color",80,135,76081498,"Conspiracy Theory ",76099,162,"English","USA",7.5e+07,1997,6.7,0
"Color",406,134,85707116,"Fury ",303185,701,"English","USA",6.8e+07,2014,7.6,82000
"Color",97,98,74329966,"Six Days Seven Nights ",60910,164,"English","USA",7e+07,1998,5.7,0
"Color",143,80,100169068,"Yogi Bear ",16385,100,"English","USA",8e+07,2010,4.6,0
"Color",106,83,73215310,"Spirit: Stallion of the Cimarron ",44143,216,"English","USA",8e+07,2002,7,4000
"Color",178,102,80360866,"Zookeeper ",44662,127,"English","USA",8e+07,2011,5.2,0
"Color",102,130,69102910,"Lost in Space ",58402,370,"English","USA",8e+07,1998,5.1,0
"Color",209,129,65948711,"The Manchurian Candidate ",86422,363,"English","USA",8e+07,2004,6.6,0
"Color",152,89,169692572,"Hotel Transylvania 2 ",56501,97,"English","USA",8e+07,2015,6.7,16000
"Color",129,74,60507228,"Fantasia 2000 ",27543,186,"English","USA",8e+07,1999,7.3,607
"Color",124,96,56684819,"The Time Machine ",103787,615,"English","USA",8e+07,2002,5.9,3000
"Color",35,114,50628009,"Mighty Joe Young ",22955,88,"English","USA",9e+07,1998,5.6,0
"Color",166,99,69772969,"Swordfish ",155532,543,"English","USA",8e+07,2001,6.5,0
